,Title,Year,Genre,Synopsis,IMDb id
1075,Kasztner's Ark,,Animation,"The film ""Legend of destruction"" tells the story of the Jewish revolt against Rome which ended with the destruction of the Temple in the year 70.",9467428
1076,House Arrest,2016,Drama,NA,5748506
1077,Fishke Goes to War,1971,Musical,An embittered gang leader seeks the respect of his neighbors and the love of a young woman.,0067101
1078,7 fois... par jour,1971,Drama,"Struggling with post-retirement life, 68-year-old Meir goes out on a personal journey to reconstruct his shaken sense of meaning and vitality, in this cinematic experience of an aging parent crafted by the hands of his loving son.",0135741
1079,Aviv,1998,"Drama, History","Itzhak Rabin's murder ended all efforts of peace, and with him the whole left wing of Israel died. The movie shows the last of his days as prime minister, and what led to his murder.",0162870
1080,Eli & Ben,2008,Drama,NA,1320376
1081,Million Dollar Madness,1986,"Drama, Romance","A group of close friends celebrate the bittersweet changes coming to their lives during the summer of their high-school graduation: adult responsibilities, adult romance -- and the soberingly adult fact that some of their number are being drafted into the Israeli army. This has very much the feel of a high-school beach-party movie -- with music, and in Hebrew -- until a sudden and disturbingly realistic reminder of their own mortality finally slashes through the kids' cheerful, close-knit obliviousness.::Susannah R Mandel",0091945
1082,Women,1996,Drama,"A story of a street walker, who tries to leave the world of prostitution when she gets pregnant.",0117152
1083,Ocean on Fire,2020,"Comedy, Drama","Fifty Fifty is a comedy that takes place in Tel Aviv during the early 70's. Grossman is a bakery owner who wins the lottery, however, he holds only half of the winning ticket. The other half is in the possession of his partner Levi, who dies unexpectedly. The plot gets complicated when two crooks break and settle in Levi's apartment.",13045628
1084,A Quiet Heart,2016,"Comedy, Fantasy",Sima Vaknin wants to expand her home but one of her neighbors resists. She curses him and the curse comes true. Following this incident she starts a business for curses and blessings.,5907852
1085,Buzz,1993,"Biography, Drama, History",NA,0161353
1086,Tied Hands,2006,Drama,A family in Jerusalem is torn apart by the mysterious disappearance of their father after a tragic car accident.,0833548
1087,The Owl,1988,Drama,A man endeavors to collect memories of his grandparents who died in a concentration camp during the Holocaust.,0153976
1088,Circus Palestina,1998,Drama,"Based on true events. A successful lawyer suspected in drugging and raping a young woman is interrogated by a female investigator, who suffers from an eating disorder caused by past trauma.",0163586
1089,Black Box,(VII,"Drama, Thriller",The Soviet political collapse of 1991 is a background for dramatic events occurred with the characters in a Soviet government villa in the Crimea. The nightmare of their relationship reflects present and future nightmares of the country.,10804486
1090,Tania 403,2002,"Adventure, Drama","Bozidar and Mary set out on the journey of love, but what happens along the way is quite different than what they anticipated. Will the powers of love truly conquer all?",0339763
1091,"Ya obeshchala, ya uydu...",1992,"Comedy, Drama, Fantasy","An existential comedy about a neurotic film director whose fears of failure, death, and losing control all surface on the night his new film is released: a hysterical, unforgettable night--at least for him and his eccentric friends.",0203218
1092,Game Over,1996,"Biography, Drama","Based on real life story of Israely oriental singer Zohar Argov, who grew up in a poor family, became rich & famous but the drugs brought him down.",0143266
1093,Halakhah,2022,"Comedy, Drama","An elderly Greek man and his Hassidic rapper son embark on a journey with absurd encounters, which ultimately leads them to a final confrontation of father and son.",19050010
1094,Rutenberg,2003,Drama,Gabriel makes arrangement with garage-owner Adam to pay for repairs to his grandmother's car by giving his depressed wife French lessons. But the relationship goes beyond that of teacher and pupil as a passionate love affair develops.,0238960
1095,Gentila,1998,Drama,NA,0143270
1096,Legend of Destruction,2021,Drama,NA,4534598
1097,Late Marriage,2001,Drama,"Paltiel Kossover leaves his home country Russia because of the Jewish persecutions. From Berlin to Paris, he will discover politics, poetry, love before coming back to his native land.",0287471
1098,Kazablan,1973,Drama,NA,0071715
1099,Africa,2019,Drama,NA,10883740
1100,"Rabin, the Last Day",2015,Drama,NA,4935282
1101,Victor Young Perez,2013,Drama,"In Israel's Central Prison, the security officer is corrupt, supplying drugs and stirring the hatred between Jewish and Arab prisoners to his advantage. Uri, in for 12 years for armed robbery, and Issan, in for 50 years for PLO violence, command the respect of their cells. When the Arabs are framed for the murder of a Jewish prisoner and a young inmate commits suicide rather than lie about what happened, Uri and Issan form an unlikely partnership, leading the security block on a strike. Prison officials try to break it. In the background are Uri's daughter and Issan's wife, women of beauty and passion who embody the distance from inside a cell to the outside.::<jhailey@hotmail.com>",2658428
1102,Fictitious Marriage,1988,Drama,Two pairs of assassins are sent by a Holocaust survivor's son to bring the last Nazi for a show trial in Israel.,0099565
1103,The Highway Queen,1971,Drama,NA,0142642
1104,As Tears Go By,1996,Drama,NA,0118220
1105,Sima Vaknin Witch,2003,Comedy,NA,0330889
1106,Shiur Moledet: Avdei Hashem,2003,Drama,NA,0375058
1107,Tehilim,2007,"Drama, Fantasy",NA,0816672
1108,One Day You'll Understand,2008,Drama,NA,1180346
1109,Wild Urge,2023,"Comedy, Drama","This is the story of an Israeli man, Jack, whose wife has been killed in a suicide bombing, leaving him in charge of two young daughters. Jack, on the verge of suicide, decides they need a fresh start and moves the family to New York. He quickly meets, marries, and moves in with Kathy, a mother of four, to try to fill the void. It doesn't. He needs some quixotic pursuit to keep him going. Kathy's stepdaughter Carmen gives him an idea: Sumo Wrestling. With Jack training, the kids start getting into trouble, Carmen tries to seduce Jack, Kathy's at her wits end... the family is falling apart. With his first match approaching, what can Jack do to do save his life and save his family?::Anonymous",16438602
1110,NO-ONE,2018,"Comedy, Drama","After being called for his mandatory yearly Israeli army reserve duty, Arik Schwartzman finds himself looking for a uniform wearing serial rapist. He is aided by Natalie, a young female soldier who looks for her lost father.",7374062
1111,Jerusalemski sindrom,2004,"Action, Adventure, Crime","Lethal virus transmitted by SMS predominant 'Pathogen' software company workers, specializing in Anti-Virus for humans.",0419858
1112,Peaches and Cream,2019,"Crime, Drama, Thriller",Two Maroccon organized crime families suffer the tragedies of their respective lives.,10608464
1113,Zohar,1993,"Comedy, Drama",Daliah sneaks into a cargo ship bound to Israel. The sailors will do anything to hide from the though captain her and catch her attention.,0108660
1114,Magic Men,2014,Drama,He's a native Israeli. She's a Russian immigrant. He's a taxi driver. She's a music teacher. He has no aspirations. She gave up hers long ago. He is afraid of flying and she is about to fly away. What are the odds they'll end up together?,1651951
1115,The Lover,1985,Drama,NA,0089571
1116,Distortion,2005,Drama,NA,0454440
1117,Death of a Poetess,2017,"Comedy, Drama",Slice-of-life look at the lives of twelve people who live or work in the same apartment complex in Tel Aviv.,7067390
1118,Le testament d'un poète juif assassiné,1987,Drama,NA,0096249
1119,Repeat Dive,1982,Drama,An estranged couple receives an unexpected visitor who throws everything in their family off balance.,0133290
1120,Why Hast Thou Forsaken Me,2015,"Comedy, Drama",NA,4991396
1121,Ha-Mangalistim,2003,"Comedy, Drama","Three youngsters invent a "" make good"" application and have to deal with money and success",0316218
1122,Noble Savage,2018,Drama,The ex-lover of a middle class woman appears on her birthday after 20 years. Both the mother and the daughter are romantically attracted to him.,8665606
1123,Made in Israel,2001,Drama,NA,0290238
1124,A Bottle in the Gaza Sea,2010,Drama,"Aya, who's waiting for her husband at the airport, picks up a complete stranger instead and drives him to his hotel. The stranger disappears, but leaves Aya with the key to his room, and the question how far she'll go to recreate intimacy.",2082496
1125,"Je T'aime, I Love You Terminal",2010,Drama,"Somewhere in the West Bank, Chaim, an Israeli soldier is injured during an accident, losing his memory as a result. When the young man is found wandering lost by a Palestinian villager, he is mistaken for Nasim, a young Palestinian man who has long been disappeared in an Israeli prison.",1844692
1126,Take Off,1970,Drama,"The Katzman Tapes is a feature length mocumentary, that tells, ironically and satirically while maintaining a serious facade, the story of the state of Israel and Zionism. Lead by director Amnon Winner, who is following the elusive character of Samuel Katzman and his non recorded influence on the historical events . The Katzman Tapes is a satire on the political establishment and the Zionist dream nevertheless it is shown in a lyrical poetic cinematic language. The movie was shot over a course of a decade around the globe, it is intended not only for audience familiar with the Israeli history but for anyone who ever went on a quest in his life.::Anonymous",0144968
1127,Strangers in the Night,1993,Drama,Limaan antropologist in 2111 discovers a Holocaust story hidden under a popular mith about a Jewish girl and a laughing rat that saved her.Lima risks her life and takes her lover Stash on a dengerous quest of revealing the past.,0145588
1128,The Pill,1972,Drama,"Twenty four hours in the lives of eleven people living in Sderot and Gaza, whose fates are bound together by one day in 2007.",0142312
1129,Cheer Me Up,2016,Drama,NA,4832000
1130,999 Aliza: The Policeman,1967,Fantasy,Twelve individuals who lived in 1987 Key West reincarnate and meet in 2047 Jerusalem.,0133330
1131,The Day We Met,1990,Drama,"Battie and Lazer, a Jewish ultra-Orthodox couple are being blackmailed by the Wolf's gang. Both are going to fight the gang in a journey that will test their love and faith and change their lives forever.",0147082
1132,AntiVirus,2014,Drama,"Alienated from society, two ex-soldiers begin a vigilante campaign following the senseless death of a woman from their past.",3212774
1133,Honor,2010,Drama,NA,0887751
1134,Dalia and the Sailors,1964,"Animation, Family",NA,0057992
1135,Five Hours from Paris,2009,"Comedy, Drama, Romance",NA,1345469
1136,Thin Ice,2012,Drama,"An Ethiopian immigrant, sets out on a journey through his children's homes after losing his wife. Coming to know some of life's harsh new realities, he tries to survive in his own way.",7803976
1137,Forgiveness,2006,Drama,NA,0486580
1138,Alila,2003,"Crime, Mystery, Thriller","An heir to a shipping fortune wakes up with amnesia. He discovers that his sister has been kidnapped, his father is unwilling to pay the ransom, and Interpol and the Russian mob after him.",0349079
1139,The Song of the Siren,1994,Drama,"About the emotional upheaval of a Palestinian couple's last moments before leaving voluntarily Jerusalem, their native city, to forge a brighter future in France.",0111171
1140,Urban Feel,1999,Comedy,NA,0162420
1141,More Than I Deserve,2021,Drama,"In Tel Aviv, Yoav receives a visit from Delphine, the girlfriend of Emile, his boyfriend from Paris. Their day together in the city confronts their mutual expectations in the face of a complex Israeli society.",7176058
1142,Gesta,2017,Drama,"Alex, a young woman aged 18, lives with her mother in Arad, a small town in the middle of the desert near the Dead Sea. One day her mother disappears without a word of explanation. Abandoned, Alex must now get by alone. But when she creeps into the houses at night, it's not so much to steal money but to appropriate the intimacy of others and their lives.",6511244
1143,First Love,1982,Drama,"Two sisters become victims of the patriarchal, ultra-orthodox society.",0133342
1144,Beach Boys,1992,Drama,"Menachem, a former frontman for a rock band, is now religious, and a father to a six-year-old. When his daughter is diagnosed with cancer, he must find a creative solution to fund the expensive treatments. He reunites his band for one last tour. The journey to save his daughter exposes old wounds and allows him to reconnect with his secular past. Menachem understands that only a new connection to his past and to his music can pave the road to his own redemption.::Jerusalem Film Festival",0143761
1145,Dead Language,,"Comedy, Drama","Liran and Tali, a couple in their thirties who dream of having a child together, are one day told that they will have to undergo fertility treatments. What seems simple at first turns out to be very complex.",12839450
1146,"Himmo, King of Jerusalem",1987,Drama,NA,0093192
1147,Saving Neta,2016,"Drama, Comedy",Respectable single father and tour boat captain Chico fights tooth and nail to maintain custody of his dear son Ben while developing a romantic relationship with beautiful lawyer Galia.,5261088
1148,And the Rat Laughed,,"Drama, Thriller",NA,3434304
1149,18 Kilometers,2009,Drama,NA,7479884
1150,Melach Yam,2010,Drama,"Based on a novel by Amos Oz. A couple in Jerusalem before the six day war in 1967, fall in love, get married, have a child and drift apart. With Michael away at war, his wife starts fantasizing about twin Arabs she used to play with as a child.::Jonathan <jrd@netvision.net.il>",1694536
1151,A Touch of Magic!,,Drama,"Love, family expectations, and religion mix in 19th century Jerusalem. Jacob and Rebecca marry; he's a rabbi, she's dutiful and loving. But she has no children. Months become years. Although Jacob is content, his mother reminds everyone she is waiting for a grandson. After 15 years, Rebecca determines that Jacob must take an additional wife, the young and beautiful Sultana. Rebecca fasts and prays, and in a state of near ecstasy, persuades everyone involved and then arranges an elaborate wedding. However, Sultana does not conceive, and Rebecca watches helplessly as Jacob's affection shifts to Sultana. She's near madness and the household is in turmoil. What can Rebecca do now?::<jhailey@hotmail.com>",7138460
1152,Pink Lady,,"Crime, Drama","Four friends in heart and soul with army experience in their past, plan the perfect crime without thinking that reality always surprises those who try to trick it.",13875978
1153,Eagles,2012,Drama,"Nina, a French pianist, marries Ilan, an Israeli computer scientist. They settle in Israel. Leaving on reserve service, Ilan returns seriously injured. Nina will try to understand the reasons which provoked this drama.",2379450
1154,The Boy Across the Street,1965,NA,The Changeling.,0138202
1155,Mikmak - Untitled 2nd Feature Film,,"Comedy, Fantasy",NA,3319148
1156,Black Jack,2004,"Comedy, Crime, Drama","When a repressed high-school teacher loses his job, he decides to pull his entire life down with it. Within the span of a few days, he will kidnap a teenage student, reconnect with his old high-school crush, forgive an old friend, kill his mother, take on a rabid group of feminists, a movie star, the police and the stifling conventions of his boring small town. A drama, a dark comedy, a love triangle, a crime story and much, much more. An adventure like this could only happen to people who are NOT IN TEL AVIV...::Yaron Kaver",0430925
1157,Red Leaves,2014,Drama,"Cohen takes an elliptical approach in telling the story of Pinchas Rutenberg, a visionary, complex, and larger-than-life figure, who, amongst other things, brought electricity to Jewish Palestine in the early 20th century by building a hydroelectric power station in Nahararyim.::National Center for Jewish Film",3748640
1158,Delirium,2013,Drama,"Eldad is about to go abroad, but changes his mind at the last minute. Instead of going home to Jerusalem, he disguises himself and takes a cheap hotel room in Tel Aviv. There he meets the receptionist Judy who he makes believe he'll marry so she can go to American with him and get a working visa there. In another disguise he is mistaken for a deaf-mute Arab and joins a group of them both at their Israeli construction site and back in their village.::Anonymous",2429276
1159,Last Days in Jerusalem,2011,"Action, Sci-Fi","In the aftermath of a colossal war, the Geo-political foundations of the world are crumbling. Tel Aviv is huge, bleak, crowded, over-industrialized, and foreboding. Ruins lie jumbled ...                See full synopsis »",2044013
1160,Psi,(III,Drama,"Almost everything in Eli's life, a 15 years old boy with an eating disorder, is on the brink of catastrophe. He lives in a seedy neighborhood with his mother Sima and her father Yefet, two ex-junkies obsessed with living a ""normative"" life. His alcoholic father is an unemployed artist and a street philosopher, an eccentric character in a rough environment. In this impulsive and violent world, nothing stays in its natural dimensions, and Eli's desperate efforts to unite his struggling family spin out of control, when a minor family dispute erupts into a cataclysmic disaster and everyone pays the ultimate price.::Israel Film Fund",7475332
1161,Emile's Girlfriend,2006,Comedy,"Candid camera with an alien spaceship in Tel Aviv, a Mohel with a butcher's knife, a speaking ATM and a shaving cream cake. Topping it off, a pedestrian is fooled into exposing her huge breasts and later having them exploited.",1046926
1162,Melting Away,2011,Drama,"When a German businessman causes a car accident with deadly consequences, the papers start digging into his past to find scandals. What they find causes him to reevaluate his own past during WW2 when he was in Greece.",1820531
1163,Kadosh,1999,"Comedy, Drama, Romance","A sexually frustrated Palestinian-American agrees to marry an Israeli woman for a Green Card, triggering a war at home with his parents, who will stop at nothing to divorce him from his new wife.",0189630
1164,The Long Shadow,1992,Fantasy,"God's mythological daughter, Karma, has been catching up with the vermin of the world on God's behalf. When she realizes humanity is worth saving, she threatens God to prove her wrong or else.",0104754
1165,The Art of Waiting,2019,Comedy,Yam broke his brother hand and now he needs to fly to Ibiza to win surf tournament.,8757258
1166,Watch Over Her,2014,Drama,NA,7307210
1167,Abba Ganuv,1987,Comedy,NA,0133331
1168,Fellow Travellers,1983,"Drama, Music",NA,0144292
1169,That's the Way You Love,2019,"Comedy, Crime, Drama",NA,9834798
1170,Matinee,2011,Drama,"Here and Now is an authentic social drama told through the eyes of Andrey, a young immigrant living with her little sister in the slums of the city of Ashdod and struggling to assimilate into Israeli society.",1880216
1171,Laugh Lines,2015,Action,The debts of our parents may carry a precarious price tag.,4067160
1172,Salt of the Earth,2006,Drama,NA,0480559
1173,The Deserter's Wife,1991,"Drama, War","Fishke, a lame Jewish bath attendant, stands up against the on going persecutions and killings of Jews and forms the first Jewish platoon in Russia of the 16th century.",0106895
1174,The Changeling,2002,"Drama, War","The story of a platoon of Israeli soldiers in Lebanon of 1986, shortly before Israeli withdrawal, and the dilemmas they face in having to fight against Lebanese guerilla in a hostile but civilian area.",0375649
1175,The Revenge of Itzik Finkelstein,1993,"Drama, Romance",NA,0107690
1176,Bittersweet,2007,"Comedy, Romance",NA,1063685
1177,Placebo,2013,Drama,NA,2980430
1178,The Great Telephone Robbery,1972,Drama,An expedition of archaeology students in Israel.,0148846
1179,Requiem for the Night,,Drama,"Adapted from Yoram Kaniuk's best-selling novel, this heart-rending love story unfolds during the siege of Jerusalem in 1948. A young and beautiful volunteer nurse is drawn to the enigmatic Himmo, a mortally wounded and mutilated soldier who cannot speak or move.::National Center for Jewish Film",2643182
1180,Vulcan Junction,1999,"Romance, Comedy","The Gulf War, January 1991. Talila Katz, a yuppie Tel Avivian creative director at an ad agency falls in love with clumsy food engineer Noah Ne'eman. The war, with its Scud missiles bombarding Israel and disrupting everyday life, is the backdrop for this pair's love story, told with satirical bite that only Irit Linur [screenplay / novel] can provide.::Michael M. Marx <marx@cc.huji.ac.il>",0242073
1181,The Big Tease: Here Comes Another One,1984,Drama,NA,1020890
1182,The Pedestrian,1973,Drama,"A group of people live like a closed tribe on the same block. The most exciting happening there is the operation they're plotting, step by step, for stealing cargoes of diamonds from the airplanes.",0070086
1183,Peace After Marriage,2013,Comedy,"It's hi-jinks on the high seas when Benji, Bobby and Huey set sail on the cruise of a lifetime. While his friends walk the plank of mischievous mayhem, it is Benji who goes overboard for the Captain's daughter.",2711672
1184,Karma,XXXI,Drama,NA,17321120
1185,Ibiza,2015,Drama,NA,5007828
1186,One of Us,1989,"Drama, Music, Romance",NA,0097265
1187,Ovdim Al Ha'Olam,1983,Biography,The life story of legendary Israeli poet Yona Wallach.,0147138
1188,Voice Over,2018,"Comedy, Crime, Drama","Singer Avi Biter needs to perform one last robbery to regain his first love - Margaritha. During his quest for love and money, he learns a valuable lesson about friendship and the history of the Jewish people.",9747894
1189,Foul Gesture,2006,Drama,"After fighting the Arab armies, Assaf, an Israeli soldier, falls in love with an American living in the Arab district of Jerusalem. One day, he believes he recognizes a wanted terrorist.",1090316
1190,Here and Now,2018,"Adventure, Comedy, Family","A couple of con-men decide to grab a rare eagle's egg that's being transferred from the Ramat Gan Safari Park to a venue on the Golan Heights so it can be added to a dish on a cooking competition, and win a big prize.",8332364
1191,Profile 21,,"Comedy, Drama, Romance",NA,12855858
1192,The Cellar,1963,"Action, Comedy, Horror",A seemingly friendly dinner party erupts into a night of violence and terror at a lush Hollywood estate.,0057123
1193,King of Beggars,2007,Comedy,NA,0378345
1194,Ricochets,1986,Drama,NA,0091950
1195,On a Narrow Bridge,1985,"Drama, Thriller",NA,0133793
1196,Don Juan of Galilee,2017,Drama,NA,6725826
1197,On Air,1999,Drama,Sory of young people that the dream is to become actors in the theater.,0206457
1198,La provocation,1970,"Comedy, Crime, Drama",NA,0064849
1199,Electric Blanket,1994,Drama,NA,0114477
1200,Ha-Banana Hashehora,1976,"Drama, Comedy","The new math teacher and new school principal discover the 16-year-old underachiever failing classes is really a genius, and the kid's own family's too busy relying on him to mend family fences to notice his brilliance either.",0143124
1201,The Unorthodox,2018,Music,This experimental-video follows featuring two women on a fictitious social media platform called InContact.,8657696
1202,Gift from Above,2003,"Drama, Romance","This beautiful love story that starts in Israel and goes through all scenes of India, its cultural, beauty and religions traditions, brings us to the question: ""What is this love?""",0339366
1203,Up Your Anchor,1985,Drama,NA,0089473
1204,Like Me,2022,"Drama, Musical","An Original Musical. Israel 1967 - When life becomes a musical, not everyone can keep up with the beat.",19188852
1205,Licking the Raspberry,1992,"Drama, Sci-Fi",NA,0151326
1206,Yona,2014,Comedy,NA,2315388
1207,The Last Robbery,2021,"Comedy, Drama, Romance",NA,20221848
1208,Worlds Apart,1979,"Horror, Thriller","Cursed by a Bedouin woman, three young soldiers on a training exercise in the desert slowly descend into madness and turn on each other as the unforgiving landscape plays tricks with their minds.",0133349
1209,Operation Egg,2017,Drama,NA,7245120
1210,Happy Times,2019,Drama,A mesmerizing anthology of stories set during Covid Lockdown. Four voices of female escorts from different cities and one pimp question and contemplate through their experiences and responses to human interaction during the Pandemic.,8563656
1211,Syrian Bride,2004,"Adventure, Comedy",NA,0423310
1212,The Plumber,1986,Drama,13 year-old Alex pulls a cruel trick on an old woman in order to be accepted to the group of children. This leads to an unusual bond between the young man and the woman.,0148333
1213,Neve Shaanan,2021,"Drama, Romance",A love story in Israel in the 80's about an Arabic woman and a newcomer from Russia.,12562576
1214,Adam,1973,"Action, Biography, Drama",NA,0133336
1215,Mira Flores,,Action,"Black Jack is the coming-of-age story of Jacky, a young, frivolous adventurer, searching for an identity and thirsty for love. As he is swept into the world of crime, he falls in love with a beautiful casino dealer and learns from her that in order to survive he must remain true to himself, and take responsibility for his own life. While Jacky is working as a hotel bellboy, he befriends a woman who entices him to rob her husband, a diamond dealer. During the robbery, Jacky is apprehended by a corrupt policeman named Reuben, who offers him to share the loot and split. Their encounter is caught on camera and the two are sent to jail, where they become buddies. Once released, they set up a used car lot. One evening, Jacky loses all his money in a game of Black Jack, and finds himself in debt to the tough gangster who owns the casino. As he tries to get out of this mess, Sophie the card dealer suggests that they rob the big boss. Jackie likes the idea, and adds his friend Reuben to the party. Tension develops as the dominant Reuben does not get along with Sophie, while Jacky unsuccessfully courts her. He becomes even more threatened when the boss's bodyguard tracks him down. At the moment of truth, Jacky takes matters into his own hands, and shows his partners the mettle he is made of.::Matti Harari",7450390
1216,Actors,1995,"Drama, Romance",NA,0114325
1217,Alice,2012,NA,NA,2219896
1218,Burning Memory,1989,Drama,"On April 9, 1948, a Jewish militia entered the Palestinian village of Deir Yassin and killed over 100 villagers. Soon after, a mental hospital was built on the ruins. The first patients to be committed were Holocaust survivors. A legend says that to this day, the survivors have been communicating with the ghosts of the village. FORGIVENESS tells the story of David Adler, a 20-year old American-Israeli who decides to move back to Israel, only to find himself committed to a mental institution that sits on the ruins of a Palestinian village called Deir Yassin. Flashbacks and flashforwards reveal the events that led up to his hospitalization. A 10-year old female ghost holds the secret to the riddle. But only when the secret is revealed can she find rest and give David the option to end a perpetually-repeated destiny... Doctor Itzhik Shemesh, a psychiatrist at the mental institute, injects David with a chemo-technological drug in an attempt to build a bridge over the trauma zone and allow David to live a normal life. Even though he doubts its ethical consequences, his use of the drug is an act that mirrors his own deep denial... Doctor Shemesh is given permission to use the drug by David's father, Henry Adler, a Holocaust survivor who spent a short time in Israel before becoming one of the most pre-eminent musicians in America. Henry, who has the arrogance of Oedipus and faith in the rational overcoming of trauma via action, doesn't understand why his son has been hospitalized. But Henry's lust for life and his desire for normality make him live in denial of the past, which is unbearable for David, whose restless soul seeks the truth. Henry will confront a horror beyond all horrors when the truth reveals itself. A blind patient in the hospital named Muselmann, also a Holocaust survivor, tells David to listen to the ghosts that are haunting him, that they have something important to tell him. Like the blind prophet Tiresias, Muselmann knows that the truth does not hold redemption, and this is why he never tried to reconstruct his life after the camps. Because he lives between the world of the dead and the living, Muselmann can act as a conduit between the murdered ghosts and David. The flashbacks and flashforwards from the mental institute reveal, with the story of David's life, the story of the eternal return of the trauma and a destiny that seems unalterable...::Anonymous",0126639
1219,Bonjour Monsieur Shlomi,2003,Drama,"Ran directs a successful international investment company. He is married to Dana and they have two children. Keren, a musician, is married to Leon, an attorney. David is a successful gynecologist, who lives with his boyfriend Gal. No one knows his true sexual identity, so Ran sets him up with Daniella, his secretary. A quiet evening together is interrupted by the unexpected arrival of a fortune teller. Her prophecies disturb the group's fragile harmony and each of these people's lives begins to unravel. Ran is faced with an unnerving request: his 82-year-old mother is suffering from Alzheimer's and asks her son to help her end her life. Dana must decide whether to keep the child she is carrying and tell her husband that he is not the father. Keren and Leon are at a crossroads; Leondoesn't want to have children, Keren does. David needs to choose between Gal and his desire for a conventional family and children. Daniella is tired of looking for love and must decide whether David is the one.The emotional chaos in these people's lives forces them to account for their actions. Will they be able to live with their decisions?::Jerusalem Film Festival",0380485
1220,InContact,2012,Drama,NA,1927176
1221,Return from India,2002,Drama,NA,0317964
1222,Red Fields,2019,Drama,"On a tramway that connects several of Jerusalem's neighborhoods from East to West, a mosaic of people from different religious and ethnic backgrounds are brought together.",10679766
1223,Victory,2022,"Action, Biography, Crime","Set against a backdrop of the Israeli-Palestinian conflict, Palestinian rapper Kareem and his singer girlfriend Manar struggle, love and make music in their crime-ridden ghetto and Tel Aviv's hip-hop club scene.",15066586
1224,Summer Story,2004,"Drama, Thriller","A high-ranking Polish politburo member is banished from the party, and must find out why. Set in 1979 Poland before the Solidarity events.",0420229
1225,Wisdom of the Pretzel,2002,Comedy,A slapstick comedy lampooning bureaucracy and the madness of everyday life in Israel centers on an escaped lunatic who digs up the streets of Tel-Aviv with a drill.,0342535
1226,The Golden Pomegranate,2010,"Comedy, Drama",NA,1719671
1227,The Damned,2018,Drama,"Avner suspects his wife Ella of having an affair. Secretly recording her telephone conversations, he turns into a spy in his own home. But while searching for one thing, he discovers another - the woman he listens to is a stranger to him.",9110566
1228,Moris,2019,Drama,Two brothers kidnap a schoolmate to contribute to the family's income.,8269128
1229,Five Cities Four Women,,Drama,NA,16915764
1230,Love Letter to Cinema,2014,Comedy,"A young, enterprising comedian makes his way up the ladder of success.",4331676
1231,Alex,2004,Drama,NA,0441837
1232,A Trumpet in the Wadi,2002,Drama,An East L.A working stiff is bullied by his wife to run for a City Council position against a well-organized recognized political figure.,0298358
1233,Snow of My Memory,,Drama,NA,2651008
1234,Alaska,2018,Drama,"Three scenes in Udi's life, from his childhood to adolescence, all of which related to death.",8040482
1235,Photo Roman,1987,Drama,"In a small town in the North of Israel, three teenagers deal with violence at home and at school. Valley is a story of friendship, love and hate, where the desire to die, to kill and to live will seal the fate of the three heroes.",0093734
1236,Story of Israel,1967,Drama,NA,0165500
1237,Zion and His Brother,2009,Drama,NA,1191140
1238,There Was No War in 72,1995,Comedy,NA,0112428
1239,Over the Ocean,1991,Drama,NA,0104834
1240,A Tramway in Jerusalem,2018,Drama,NA,8896640
1241,Junction 48,2016,Drama,A family trip to a Cypriot village seems innocent until the history of the family that used to live there begins to unfold.,5140182
1242,Eminent Domain,1990,Drama,An experimental fiction-documentary about a crew shooting a movie inspired by Israeli cult singer Meir Ariel's experimental album Rishumey Pecham (Charcoal Drawings).,0101809
1243,The Big Dig,1969,"Comedy, Drama",NA,0065076
1244,Halfon Hill Doesn't Answer,1976,"Drama, Romance",NA,0073052
1245,Echo,2018,Animation,NA,8660416
1246,Youth,2013,Drama,24 hours of family drama during a curfew announced by the Israeli army in a Palestinian refugee camp on the Gaza Strip in 1993.,2670524
1247,Yellow Asphalt,2000,Comedy,NA,0289074
1248,Matzlema Bli Busha,1988,"Comedy, Crime, Drama",A dark comedy about two girls who fall in love with their country and with each other en route from Tel Aviv to Sderot (the ongoing target of Qassam rocket attacks).,0147037
1249,Tetragrammaton,2017,"Crime, Drama","After the mother's death, the siblings leave the family home and go to Tel Aviv. They both intend to start a new life. They meet the transgender Apolonia, the owner of Bar 51, who offers them help and work.",7238436
1250,Race,1998,"Adventure, Family",NA,0127020
1251,Jerusalem Syndrome,2008,Drama,NA,0929285
1252,It All Begins at Sea,2008,"Drama, War",NA,1284990
1253,Valley,2014,"Comedy, Sci-Fi",NA,3824030
1254,Boche BaGeshem,1996,Drama,Based on a novel by David Grossman.,8310632
1255,Ha-Diber Ha-11,1975,Drama,Between the years 1950-51 close to 130 thousand Jews left Iraq. The most ancient community in the world ceased to exist.,0072879
1256,Liczba doskonala,2022,"Drama, Mystery, Thriller",A lonely young woman survives a suicide bombing and assumes the identity of one of its victims. As she moves into his apartment her grip on reality starts to crack.,16023794
1257,Cup Final,1991,"Action, Comedy",A scrappy little guy and his friend are tossed off the kibbutz and find themselves among the dazzling glitter of Tel Aviv.,0101959
1258,Hasamba Ve-Shodedey Ha-Susim,1985,Drama,NA,0832516
1259,B'ezrat HaShem,2022,Comedy,"Sason buys a restaurant, but the owner of a competing business steals his clients. To attract clients, Sason spreads a rumor that his wife is an available widower.",19048670
1260,Babylon Blues,2011,Comedy,"A woman goes streaking in a race track, a senior citizens' seminar features a pre-sex demonstration, public toilets' walls fall apart, and other candid camera pranks take place in South Africa.",2539150
