,Title,Year,Genre,Synopsis,IMDb id
1015,Robinson und seine wilden Sklavinnen,1972,Drama,NA,0067682
1016,The Great Telephone Robbery,1972,"Adventure, Comedy, Drama","A Tel Aviv taxi breaks down, and while the driver attempts to repair it, the passengers take shelter and relate tales to each other. One man relates how he became a hero, in a comic fashion, while on Army maneuvers; an elderly woman tells of her first visit to the big city; another woman tells how she and her husband invited his boss and his wife to their home for dinner, with the intent of getting the husband a raise, and they wound up in a hospital thinking they had food poisoning. Another story concerns how the police caught a demented-thief who stole from a bank to give money to the poor.::Les Adams <longhorn1939@suddenlink.net>",0148846
1017,Maktub,2017,Drama,"Two young university students wish to escape the oppressive Soviet Union. But their plans are monitored by the KGB, who try to intimidate them. One of them is taken into custody and tortured, which spurs them to make an escape attempt that could cost them their lives.::Fryingham",7252000
1018,Dead End Street,1982,Drama,NA,0125824
1019,Made in Israel,2001,Drama,NA,0290238
1020,A Bottle in the Gaza Sea,2010,Drama,"Alfred spent years as a patient in a mental institution, surrounded by his past. His routine is interrupted when Aristotle, a young new patient with a murky history, is assigned to share his room. Was Aristotle a conscious decision made by his therapist, or perhaps a symptom of Alfred's own illness. Alfred's fears and his reluctance to share his room offer insights into his own past, as well as the past of his young protege, which somehow seems to echo his own. As they become learn about each other and themselves, it becomes increasingly difficult to discern whether these are two distinct individuals brought together by circumstances, or whether Aristotle is simply a ghost of Alfred's turbid past, come to life as part of his treatment.::Anonymous",2082496
1021,Tsili,2014,Drama,A family trip to a Cypriot village seems innocent until the history of the family that used to live there begins to unfold.,3966798
1022,Home,(II,Drama,An experimental fiction-documentary about a crew shooting a movie inspired by Israeli cult singer Meir Ariel's experimental album Rishumey Pecham (Charcoal Drawings).,1784466
1023,The Hour of Truth,1965,"Comedy, Drama",NA,0059266
1024,Night Soldier,1984,Drama,NA,0128562
1025,Working Woman,2018,Drama,"In the heart of Tel-Aviv's Neve Tzedek neighborhood stands an old house that operates as a shelter for youth from broken homes. Jackie, a young man who finds himself running the shelter after the sudden death of its legendary founder, discovers that the old house actually belongs to the municipality of Tel-Aviv, and has been bought by a businessman who's planning to demolish the house and build a boutique hotel on its ruins. Together with the house's at-risk youth, and with the help of a social worker who comes on board, Jackie launches a relentless struggle against the municipality's representatives, to save the house, which, for the youth it shelters-- is their last refuge, their last lifeline.",8844204
1026,Going Steady,1979,"Family, Musical",NA,0079218
1027,Closed Season,2012,Drama,NA,2204370
1028,James' Journey to Jerusalem,2003,"Comedy, Drama","The Simhon family was a radio show on Army Radio in the 1960's. The show was broadcast three times a week in 10 minutes each. In 1964, this film adaptation was produced.",0305178
1029,Suicide,2014,Drama,NA,3714804
1030,A Thin Line,1980,Drama,Urban Odyssey one night in Tel Aviv.,0081621
1031,Galis: The Journey to Astra,2014,Drama,NA,4901934
1032,I Love You Rosa,1972,Drama,NA,0068213
1033,Orange People,2013,"Animation, Comedy",NA,2901396
1034,Love Sick,1995,Drama,NA,0112665
1035,Legend of Destruction,2021,"Action, Comedy, Crime",A Love triangle between a Tel Avivian Stripper and Two Malicious Gangsters who happen to be best friends,4534598
1036,Late Marriage,2001,"Comedy, Music",A group of actors goes to the Negev to film a rock Opera about David and Goliath. The budget is slim so the actors have to find solutions and defend their honor.,0287471
1037,Le testament d'un poète juif assassiné,1987,"Comedy, Music",A dance teacher turned matchmaker searches the obituaries for promising prospects.,0096249
1038,Repeat Dive,1982,Drama,NA,0133290
1039,Why Hast Thou Forsaken Me,2015,Musical,NA,4991396
1040,Gentila,1998,Drama,NA,0143270
1041,Redemption,2018,Drama,"When thirteen year old Aharon,is selected for the great honor of carrying the big Torah book around the neighborhood in 'Simchat Torah' celebrations, he feels life is finally about to change for the better. But his selection causes age-old tensions between his parents to surface, and the symbolic happy ritual becomes a life-threatening struggle.::Anonymous",8666442
1042,"Je T'aime, I Love You Terminal",2010,"Drama, Thriller, War","Yair, a teenage runaway flees from the law into the contested Samaria region. There he bonds with a group of boys who live on a remote hill and become his ""family"" while at the same time drag him into a conflict with their Arab neighbors.",1844692
1043,Fictitious Marriage,1988,"Drama, Music",NA,0099565
1044,B'ezrat HaShem,2022,"Crime, Drama",NA,19048670
1045,Babylon Blues,2011,"Comedy, Drama","Two Israeli truck drivers give a ride to a nun and transport cloth from her convent, while hauling two tons of fish in a refrigerated truck over rough desert terrain.",2539150
1046,Rachamim,2007,Drama,"It all began on one night, when Lily arrived at her therapist's house asking for an emergency session. She wants to explain why she killed her family.",7176214
1047,Hitchhikers,1998,Drama,NA,0162019
1048,Milk & Honey,2001,"Crime, Drama","Based on real events which occurred in 1994 at Ra'anana, Israel. Two 14-year-old teenagers lead themselves downwards into a world of violence, crime, and even murder.",8546902
1049,Chozeh Ahavah,1986,"Comedy, Drama",NA,0133866
1050,The Simhon Family,1964,"Comedy, Drama","Three youngsters invent a "" make good"" application and have to deal with money and success",0137110
1051,Chaver VeAch 2,1999,Drama,The ex-lover of a middle class woman appears on her birthday after 20 years. Both the mother and the daughter are romantically attracted to him.,8314460
1052,Hoze Lech Brach,2008,Drama,NA,5566984
1053,She Is Coming Home,2013,Drama,"Aya, who's waiting for her husband at the airport, picks up a complete stranger instead and drives him to his hotel. The stranger disappears, but leaves Aya with the key to his room, and the question how far she'll go to recreate intimacy.",2965510
1054,Plasticine,2013,"Comedy, Drama",NA,2980684
1055,Bena,2009,Drama,"An exciting drama set towards the end of the 19th century. Faigi, Fruma, Shayna and other girls must confront the everyday life of a small town against the abundant opportunities of the modern world.",1454447
1056,Once upon a time in Tel Aviv,2021,Drama,"Set against the backdrop of another Israeli war, in Tel Aviv, Amir and Johnny's long time friendship is put to the test, right before their 40th birthday as they set out on a quest of self discovery. Amir is grappling with daughter's cancer diagnosis and his crumbling marriage, as his wife issues a restraining order against him. While Johnny is coming to terms with shutting down his mythological bar and breaking up his 6 year relationship with Mickey, just as they're about to walk down the aisle. Both men are lost, living small lives and losing two major loves, a wife and daughter, and despite their immense pain, they're searching for a ray of light, a smile, and a silver lining beyond the dark mountains ahead.::Yoni Zicholtz and Shelly Yosha",14495752
1057,Breaking,1985,Crime,"A Couple goes on a Romantic Vacation. On their way they pick up an old friend of the wife. The husband doesn't know about the history between the two but start to be suspicious. Slowly he is drown toward a dark side inside of him and the demons of his past appear. Back home, while the wife goes abroad for business, The husband meets Frank on new year's eve party. Frank, A charismatic old friend, draws him down toward violent acts he has long abandoned. On the same party he also meets a girl that suddenly lit his darkness and offers him a new love. The husband , failed to realize between reality and imagination, is locked up in the torment of his soul and confronts over and over with the horrible betrayal.",0152427
1058,Shlager,1979,Drama,NA,0079297
1059,My Michael,1974,"Comedy, Crime, Drama",NA,0073383
1060,"Tick, Tick... Boom!",2008,Action,NA,7601668
1061,Take the 'A' Train,2021,Drama,"A beautiful, determined Israeli military investigator fights for justice when she interrogates ruthless young officers accused of brutalizing Arab civilians. Her only escape is a torrid affair with a fellow officer.",15280486
1062,999 Aliza: The Policeman,1967,"Action, Comedy",A surprising and twisted spy comedy about the Mossad's attempts to find out who killed Mahmoud Al-Mabhouh.,0133330
1063,Burning Land,2022,Drama,NA,15202676
1064,HaSipur Shelanu,2022,Drama,"Rita is a screenwriter challenged by writer's block. With the help of her friend, actor Gadi, she struggles with four different scripts about friendship, adultery, and unfulfilled desires. As she writes and rewrites, she sees herself in most of the female parts and Gadi in most of the male parts. In a subplot, Rita becomes interested in a lonely old man with a black spaniel; she wonders about him and what stories he might have to tell. All of the characters are obsessed with asking and answering questions, with desire, and with self-identity.",19363972
1065,Tel Aviv Call Girls,1972,Comedy,A comedy about a millionaire who pretends to be not a millionaire.,0068754
1066,Big Truck and Sister Clare,1974,"Drama, Horror, Thriller",Goldberg is a mediocre computer programmer. Eisenberg is an emotionally disturbed thug. Unfortunately the two cross paths.,5198136
1067,Family,2017,Drama,"For eight and a half years Grego, known as ""The Greek"", is in prison and contimuously planning his revenge former partner, Shaby. So is it a big surprise when the great enemy of Shaby is extracting him from the prison?",6211060
1068,Afula Express,1997,"Comedy, Drama, Romance",Three stories about three women: one is trying to find the right guy; one is trying to get a divorce from her runaway husband so she takes hostages; one turns Tel Aviv upside down in order to save a kitten trapped in a storm drain.,0134028
1069,Buzz,1993,Thriller,NA,0161353
1070,Tied Hands,2006,"Drama, Romance",NA,0833548
1071,Gesta,2017,Drama,"A story of a street walker, who tries to leave the world of prostitution when she gets pregnant.",6511244
1072,First Love,1982,Drama,NA,0133342
1073,Beach Boys,1992,"Comedy, Drama",NA,0143761
1074,Dead Language,,"Comedy, Drama",NA,12839450
1075,"Himmo, King of Jerusalem",1987,NA,"Inside the virtual world - A soldier looks for relationships, a teenager search for porn, women try to find love and the best -or any- lover in the area - outside the virtual world no one is what they seem.",0093192
1076,The Fence,2011,"Comedy, Musical","The competition between two identical brothers, one is an orthodox and the other is seclecur, who needs to move to Israel in order to marry a Jewish girl and inharrit a fortune.",13148494
1077,The Katzman Tapes,2012,"Adventure, Comedy","Meet Poor old Mr Robinson who is so bored at home with his terrible and an annoying house wife and her Mother. At work One day, he decides to retire from urban life and spend the rest of his time with three very nice girls on an island. But beware! there's awful cannibals.::wxjuh",3210300
1078,Full Speed,2021,Drama,"A political drama centered around Israel's pullout from the occupied Gaza strip, in which a French woman of Israeli origin comes to the Gaza Strip to find her long ago abandoned daughter.",11647568
1079,Women in the Other Room,1967,Drama,"In the early sixties, Hilik, a ten years old boy who lives in Tel Aviv, Torn between his fear that his father, a holocaust survivor, would abandon him, and the wish to make him happy. Hilik chooses to test his father's love to him, while accepting the risk of loosing him.::Hanan Peled",0062501
1080,Bloodguilt,1997,Drama,"""Ende der Schonzeit,"" set in 1942, tells the story of Fritz and Emma, who are hiding Jewish refugee Albert at their remote farm in the Black Forest. Since his marriage with Emma has remained childless, Fritz uses this opportunity to suggest an unorthodox deal: He asks Albert to sleep with his wife and conceive a child on his behalf. Against the background of war and escape an unpredictable drama of jealousy and sexuality unfolds that turns offenders into victims and vice versa.::Franziska Schlotterer",0166238
1081,Burning Memory,1989,Drama,NA,0126639
1082,Room 514,2012,Drama,"A middle-aged Israeli bachelor is forced to evaluate his life choices when he discovers an ex-girlfriend had given birth to his son 20 years before, in this affecting drama from writer director Savi Gabizon.",2205501
1083,Kidon,2013,Drama,Past Life tracks the daring late 1970s odyssey of two sisters - an introverted classical musician and a rambunctious scandal sheet journalist - as they unravel a shocking wartime mystery that has cast a dark shadow on their entire lives.,2991008
1084,Palestine,2017,"Adventure, Drama, Thriller","Beirut, 1982: a young Palestinian refugee helps an Israeli fighter pilot escape from PLO captivity because he wants to visit his ancestral family home. En route through war-torn Lebanon their relationship develops into a close bond.",7081810
1085,Late Summer Blues,1987,Thriller,"Details the year leading to the assassination of Israel's Prime Minister, Yitzhak Rabin (1922-1995), from the point of view of the assassin.",0092678
1086,Millionaire in Trouble,1978,"Adventure, Drama, Fantasy","Galis - The Journey to Astra is a high-quality adventure film for children. The movie operates on two levels - as a suspenseful, entertaining fairytale, and as a coming-of-age story. Yonatan is at the height of his glory as the chosen one , but as always, there is only enough room at the top for one, and Yonatan has left all of his friends behind. When he finds himself in an alien world called Astra - Yonatan feels compelled to prove his abilities as a leader, and prove that he is the chosen one on Astra as he is on Earth. But through his Journey Yonatan will realize that this vanity is stopping him from listening to the people closest to him and the lost could be crucial..",0077934
1087,Goldberg & Eisenberg: Til Death Do Us Part,2013,"Comedy, Drama",NA,2621664
1088,Let's Blow a Million,1977,"Comedy, Drama","After being called for his mandatory yearly Israeli army reserve duty, Arik Schwartzman finds himself looking for a uniform wearing serial rapist. He is aided by Natalie, a young female soldier who looks for her lost father.",0133519
1089,Tel Aviv Stories,1992,"Action, Adventure, Crime","Lethal virus transmitted by SMS predominant 'Pathogen' software company workers, specializing in Anti-Virus for humans.",0105416
1090,5 and 5,1980,"Crime, Drama, Thriller",Two Maroccon organized crime families suffer the tragedies of their respective lives.,0080834
1091,Windows,2014,"Comedy, Drama",Daliah sneaks into a cargo ship bound to Israel. The sailors will do anything to hide from the though captain her and catch her attention.,3742588
1092,The Highway Queen,1971,Drama,He's a native Israeli. She's a Russian immigrant. He's a taxi driver. She's a music teacher. He has no aspirations. She gave up hers long ago. He is afraid of flying and she is about to fly away. What are the odds they'll end up together?,0142642
1093,As Tears Go By,1996,Drama,NA,0118220
1094,I Like Mike,1961,Drama,NA,0137009
1095,Internet Junkie,2015,"Comedy, Drama",Slice-of-life look at the lives of twelve people who live or work in the same apartment complex in Tel Aviv.,5125940
1096,Kuni Leml in Tel Aviv,1976,"Comedy, Drama, Romance",NA,0074766
1097,Deconstructing the Ushers,2019,"Horror, Thriller","Cursed by a Bedouin woman, three young soldiers on a training exercise in the desert slowly descend into madness and turn on each other as the unforgiving landscape plays tricks with their minds.",6027372
1098,Disengagement,2007,"Comedy, Drama, Romance","Zaza is a 31-year old Israeli bachelor, handsome and intelligent, and his family wants to see him married. But tradition dictates that Zaza has to choose a young virgin. She must be beautiful and from a good family, preferably rich. Zaza's parents, Yasha and Lily drag Zaza to meet potential brides and their families. Zaza has no choice. He plays along with his family, advocates of the suffocating traditions of their Georgian Jewish heritage. But Zaza always manages to somehow get out of being engaged. What his parents don't know is that Zaza is already in love. Judith is sensuous, strong and intriguing. She's also a divorcée with a 6-year-old daughter. So Zaza has kept Judith a secret from his family. He will have to choose between respect of the strict confines of family and tradition, or the love of his life.::Anonymous",0871512
1099,The Passover Plot,1976,"Action, Comedy, Horror",A seemingly friendly dinner party erupts into a night of violence and terror at a lush Hollywood estate.,0075043
1100,Women,1996,Drama,"Eldad is about to go abroad, but changes his mind at the last minute. Instead of going home to Jerusalem, he disguises himself and takes a cheap hotel room in Tel Aviv. There he meets the receptionist Judy who he makes believe he'll marry so she can go to American with him and get a working visa there. In another disguise he is mistaken for a deaf-mute Arab and joins a group of them both at their Israeli construction site and back in their village.::Anonymous",0117152
1101,Longing,2017,"Action, Sci-Fi","In the aftermath of a colossal war, the Geo-political foundations of the world are crumbling. Tel Aviv is huge, bleak, crowded, over-industrialized, and foreboding. Ruins lie jumbled ...                See full synopsis »",5545984
1102,Past Life,2016,Drama,"Menachem, a former frontman for a rock band, is now religious, and a father to a six-year-old. When his daughter is diagnosed with cancer, he must find a creative solution to fund the expensive treatments. He reunites his band for one last tour. The journey to save his daughter exposes old wounds and allows him to reconnect with his secular past. Menachem understands that only a new connection to his past and to his music can pave the road to his own redemption.::Jerusalem Film Festival",5787384
1103,Zaytoun,2012,"Comedy, Drama","Liran and Tali, a couple in their thirties who dream of having a child together, are one day told that they will have to undergo fertility treatments. What seems simple at first turns out to be very complex.",2131698
1104,Incitement,2019,Drama,NA,10122392
1105,The Burglar,2016,Drama,An East L.A working stiff is bullied by his wife to run for a City Council position against a well-organized recognized political figure.,5492734
1106,The Sumo Wrestler,2012,Drama,NA,2392770
1107,The Day We Met,1990,Drama,NA,0147082
1108,AntiVirus,2014,Drama,A mesmerizing anthology of stories set during Covid Lockdown. Four voices of female escorts from different cities and one pimp question and contemplate through their experiences and responses to human interaction during the Pandemic.,3212774
1109,Honor,2010,Drama,"Based on a novel by Amos Oz. A couple in Jerusalem before the six day war in 1967, fall in love, get married, have a child and drift apart. With Michael away at war, his wife starts fantasizing about twin Arabs she used to play with as a child.::Jonathan <jrd@netvision.net.il>",0887751
1110,Dalia and the Sailors,1964,Drama,NA,0057992
1111,Five Hours from Paris,2009,"Drama, Music, Romance",NA,1345469
1112,Thin Ice,2012,Biography,The life story of legendary Israeli poet Yona Wallach.,7803976
1113,Forgiveness,2006,"Comedy, Crime, Drama","Singer Avi Biter needs to perform one last robbery to regain his first love - Margaritha. During his quest for love and money, he learns a valuable lesson about friendship and the history of the Jewish people.",0486580
1114,Alila,2003,Drama,"After fighting the Arab armies, Assaf, an Israeli soldier, falls in love with an American living in the Arab district of Jerusalem. One day, he believes he recognizes a wanted terrorist.",0349079
1115,The Song of the Siren,1994,"Adventure, Comedy, Family","A couple of con-men decide to grab a rare eagle's egg that's being transferred from the Ramat Gan Safari Park to a venue on the Golan Heights so it can be added to a dish on a cooking competition, and win a big prize.",0111171
1116,The Damned,2018,Comedy,NA,9110566
1117,Moris,2019,Drama,NA,8269128
1118,Happy Times,2019,"Drama, Thriller",NA,8563656
1119,Syrian Bride,2004,Drama,Sory of young people that the dream is to become actors in the theater.,0423310
1120,Requiem for the Night,,"Comedy, Drama",NA,2643182
1121,Vulcan Junction,1999,Drama,"Avner suspects his wife Ella of having an affair. Secretly recording her telephone conversations, he turns into a spy in his own home. But while searching for one thing, he discovers another - the woman he listens to is a stranger to him.",0242073
1122,The Art of Waiting,2019,Drama,Two brothers kidnap a schoolmate to contribute to the family's income.,8757258
1123,Watch Over Her,2014,"Comedy, Drama, Romance",NA,7307210
1124,Race,1998,Drama,"An Ethiopian immigrant, sets out on a journey through his children's homes after losing his wife. Coming to know some of life's harsh new realities, he tries to survive in his own way.",0127020
1125,Jerusalem Syndrome,2008,"Crime, Mystery, Thriller","An heir to a shipping fortune wakes up with amnesia. He discovers that his sister has been kidnapped, his father is unwilling to pay the ransom, and Interpol and the Russian mob after him.",0929285
1126,Matinee,2011,Drama,"About the emotional upheaval of a Palestinian couple's last moments before leaving voluntarily Jerusalem, their native city, to forge a brighter future in France.",1880216
1127,Five Cities Four Women,,Drama,"Yishai visits his family in Israel and hopes to figure out his future. He becomes closer to his younger brother, Omer, a free spirit. Yishai finds comfort in the crazy and surprising encounters from his past, but also must consider his own future and shaky relationship with Omer.::Jerusalem Film Festival",16915764
1128,Love Letter to Cinema,2014,"Drama, Romance, War","Is the story of Samantha and Dov Ernst, American Zionists who emigrated to Palestine. Kalkofsky, a German Jew and bookseller, left behind his family in Europe. He accommodates Silvia, a young revolutionary against British rule.",4331676
1129,Laugh Lines,2015,"Comedy, Drama","A collection of 6 short movies made to break stereotypical opinions, and celebrate differences as well as maybe even create a little stir. The producer has gathered film makers over a subject - Sexual confusion.",4067160
1130,Licking the Raspberry,1992,Drama,NA,0151326
1131,Yona,2014,Comedy,"A young, enterprising comedian makes his way up the ladder of success.",2315388
1132,The Last Robbery,2021,Drama,NA,20221848
1133,Worlds Apart,1979,Drama,Limaan antropologist in 2111 discovers a Holocaust story hidden under a popular mith about a Jewish girl and a laughing rat that saved her.Lima risks her life and takes her lover Stash on a dengerous quest of revealing the past.,0133349
1134,Operation Egg,2017,Drama,"Twenty four hours in the lives of eleven people living in Sderot and Gaza, whose fates are bound together by one day in 2007.",7245120
1135,The Plumber,1986,Drama,NA,0148333
1136,Neve Shaanan,2021,Fantasy,Twelve individuals who lived in 1987 Key West reincarnate and meet in 2047 Jerusalem.,12562576
1137,Adam,1973,Drama,"Battie and Lazer, a Jewish ultra-Orthodox couple are being blackmailed by the Wolf's gang. Both are going to fight the gang in a journey that will test their love and faith and change their lives forever.",0133336
1138,Actors,1995,Drama,"Alienated from society, two ex-soldiers begin a vigilante campaign following the senseless death of a woman from their past.",0114325
1139,Alice,2012,Drama,NA,2219896
1140,Echo,2018,"Animation, Family",NA,8660416
1141,Youth,2013,Drama,NA,2670524
1142,Yellow Asphalt,2000,"Comedy, Drama",Two feuding insurance brokers vie for a big oil company contract. One family sends the son to meet with the prospective clients and the other sends their daughter and the two fall in love.,0289074
1143,Red Leaves,2014,NA,"The romance between a Yochai - a yeshiva student and a sick girl, viewed in retrospect 30 years later by Yochai who is now the Rosh-Yeshia",3748640
1144,Delirium,2013,Drama,Plot unknown.,2429276
1145,Last Days in Jerusalem,2011,"Biography, Drama","Aya is a woman who, since early childhood, has been driven by her father's ambition to see her become successful. Now she is shooting a film and fragments of dreams ad fantasy alternate with reality.",2044013
1146,Psi,(III,"Drama, Romance",NA,7475332
1147,Eden,2001,"Drama, Sci-Fi",NA,0271017
1148,Fucking Different XXY,2014,Comedy,NA,3482790
1149,Children of the Fall,2016,"Drama, Horror, Thriller",NA,4177080
1150,Matzlema Bli Busha,1988,Drama,"Amy, a young woman, runs away from her past and takes a lucky ticket on the ship to America, looking for a fresh start and possibilities. Suddenly she finds herself in the epicenter of a virus pandemic, conspiracy and government espionage.",0147037
1151,Tetragrammaton,2017,Animation,NA,7238436
1152,And the Rat Laughed,,Drama,24 hours of family drama during a curfew announced by the Israeli army in a Palestinian refugee camp on the Gaza Strip in 1993.,3434304
1153,18 Kilometers,2009,Action,NA,7479884
1154,Melach Yam,2010,"Drama, Romance",NA,1694536
1155,A Touch of Magic!,,NA,NA,7138460
1156,Pink Lady,,Drama,"Adapted from Yoram Kaniuk's best-selling novel, this heart-rending love story unfolds during the siege of Jerusalem in 1948. A young and beautiful volunteer nurse is drawn to the enigmatic Himmo, a mortally wounded and mutilated soldier who cannot speak or move.::National Center for Jewish Film",13875978
1157,Eagles,2012,Drama,NA,2379450
1158,The Boy Across the Street,1965,Drama,NA,0138202
1159,Mikmak - Untitled 2nd Feature Film,,Family,"A special friendship is woven between Iddo, a child who lost his mother in a car accident, and Freddy, an abused street dog. This friendship will lead Iddo to overcome his fears, and Freddy to trust humans again.",3319148
1160,Black Jack,2004,Drama,NA,0430925
1161,Katz and Carrasso,1971,Drama,NA,0142428
1162,HaHefech,2015,Comedy,NA,13261762
1163,A Responsible Adult,,"Comedy, Musical","A squad of tired soldiers is getting ready for a vacation after training; they accept the gracious invitation of a nearby village to spend their time there, while the village boys are away and the girls are all alone... Soon it becomes clear that the hidden agenda was to put them to work in the fields. The irate soldiers hatch a revenge plan: Their friends back in camp invite the village elders, and proceed to put them through ""training"", freeing the soldiers back in the village to frolic and dance with the girls. When the tired elders return, all hell breaks loose... The remorseful soldiers and gals decide to work through the night, to complete the urgent field work, to the utter surprise and delight of the elders.::MovieGoerLover",8286674
1164,Aya: Imagined Autobiography,1994,Drama,NA,0109177
1165,Day of Judgment,1974,"Crime, Drama","Four friends in heart and soul with army experience in their past, plan the perfect crime without thinking that reality always surprises those who try to trick it.",0147738
1166,Beyond the Mountains and Hills,2016,Drama,"Nina, a French pianist, marries Ilan, an Israeli computer scientist. They settle in Israel. Leaving on reserve service, Ilan returns seriously injured. Nina will try to understand the reasons which provoked this drama.",5695672
1167,Wisdom of the Pretzel,2002,NA,The Changeling.,0342535
1168,The Golden Pomegranate,2010,"Comedy, Fantasy",NA,1719671
1169,Ocean on Fire,2020,Drama,NA,13045628
1170,A Quiet Heart,2016,NA,"Follow the story of an 18 year old Ukrainian immigrant who, after discovering her Jewish heritage, moves to Israel and joins the army as a drill instructor.",5907852
1171,Curfew,1994,Comedy,NA,0109996
1172,The Other War,2008,"Drama, Romance",NA,1339670
1173,Photo Roman,1987,Drama,NA,0093734
1174,Story of Israel,1967,Drama,"A man walks amongst an inferno of flames, shell-shocked. When he's back home, he starts group therapy in a military rehab center, meeting all kinds of fellow soldiers who, like him, have lost some of their beliefs or peace of mind in the battlefield.::International Film Festival Rotterdam",0165500
1175,Ha-Banana Hashehora,1976,Drama,"Somewhere in the West Bank, Chaim, an Israeli soldier is injured during an accident, losing his memory as a result. When the young man is found wandering lost by a Palestinian villager, he is mistaken for Nasim, a young Palestinian man who has long been disappeared in an Israeli prison.",0143124
1176,Dual Entity,1992,Drama,"Dramatization of the controversial best-seller that posits an alternate version of the birth of Christianity. In this version, Jesus planned for His crucifixion by taking a drug that would simulate death. After His unconscious body was placed in the tomb, a religious sect known as the Zealots would secretly steal Christ's body from the tomb, then spread the rumor that He had risen, thus fulfilling Biblical prophecy.::Mike Konczewski",0147267
1177,My Best Friend,,Drama,An estranged couple receives an unexpected visitor who throws everything in their family off balance.,12702436
1178,Life Is Life,2003,"Comedy, Drama","3 stories revolving the Usher family. An elderly man seeks redemption by returning a dead friend's watch. A straight arrow, fights her brothers' desire to give their dying sister a falsified Ph.D. A Rabbi struggles with a congregant's secret or losing the woman he loves.::Amir Ragporker",0382072
1179,Valentina's Mother,2008,"Drama, War",NA,1695992
1180,Kvalim,1992,Drama,"Based on a short story by Abraham B. Jehoshua, the movie follows Eli (Oded Kotler) taking care of an old girlfriend's child for three days. He wants him to get hurt, he worries about him. Will the child survive the three days? Will Eli?",0104654
1181,Lena,1980,"Comedy, Drama, Romance","Johnny is a B movies director. He meets Mia, a young Julia Roberts look-alike. Johnny decides to create an Israeli version of ""Pretty Woman"" with Mia. As he falls in love with the fantasy, his film turns into reality.",0081042
1182,Brennender Sand,1960,Comedy,The Arab-Israeli sushi chef Elzober can finally fulfill his dream: to buy a brand new black Legacy. But the day after the purchase the car is stolen.,0053676
1183,Salt of the Earth,2006,"Romance, Comedy","The Gulf War, January 1991. Talila Katz, a yuppie Tel Avivian creative director at an ad agency falls in love with clumsy food engineer Noah Ne'eman. The war, with its Scud missiles bombarding Israel and disrupting everyday life, is the backdrop for this pair's love story, told with satirical bite that only Irit Linur [screenplay / novel] can provide.::Michael M. Marx <marx@cc.huji.ac.il>",0480559
1184,The Deserter's Wife,1991,"Drama, Music",NA,0106895
1185,The Changeling,2002,"Comedy, Crime, Drama",NA,0375649
1186,The Revenge of Itzik Finkelstein,1993,Drama,"Here and Now is an authentic social drama told through the eyes of Andrey, a young immigrant living with her little sister in the slums of the city of Ashdod and struggling to assimilate into Israeli society.",0107690
1187,Bittersweet,2007,Action,The debts of our parents may carry a precarious price tag.,1063685
1188,Untitled Dekel Berenson Project,,Drama,NA,13974954
1189,The Flying Camel,1994,"Drama, War","Fishke, a lame Jewish bath attendant, stands up against the on going persecutions and killings of Jews and forms the first Jewish platoon in Russia of the 16th century.",0109867
1190,Cartas para Jenny,2007,"Drama, War","The story of a platoon of Israeli soldiers in Lebanon of 1986, shortly before Israeli withdrawal, and the dilemmas they face in having to fight against Lebanese guerilla in a hostile but civilian area.",1212072
1191,There Was No War in 72,1995,"Drama, Romance",NA,0112428
1192,A Movie and Breakfast,1977,"Comedy, Romance",NA,0076685
1193,Saving Neta,2016,Drama,NA,5261088
1194,Urban Feel,1999,Drama,An expedition of archaeology students in Israel.,0162420
1195,More Than I Deserve,2021,Drama,NA,7176058
1196,Sharqiya,2012,Drama,NA,2190397
1197,Three Days and a Child,1967,"Drama, Musical","An Original Musical. Israel 1967 - When life becomes a musical, not everyone can keep up with the beat.",0138100
1198,Julia Mia,2007,Drama,NA,6982844
1199,Pink Subaru,2009,Drama,NA,1557832
1200,Floch,1972,Drama,NA,0133772
1201,Foul Gesture,2006,Drama,NA,1090316
1202,Here and Now,2018,Drama,"Two sisters become victims of the patriarchal, ultra-orthodox society.",8332364
1203,Profile 21,,Drama,NA,12855858
1204,The Cellar,1963,Drama,"The story of Rezsö (Rudolf) Kasztner and his rescue mission of 1.700 Hungarian Jews. In 1954 he was denounced in an Israeli Court for collaboration with the Nazis and subsequently assassinated for having ""sold his soul to the Devil"".",0057123
1205,King of Beggars,2007,"Comedy, Drama","Baby-mama-drama, crazy neighbors and a self-appointed parole officer await a man under house arrest in this adult animated comedy.",0378345
1206,Ricochets,1986,"Comedy, Drama","Israel's top secret unit receives a new soldier (which is not a soldier but a Rabbi) who comes to take care of his friend that joined the Unit, and to take care that the soldier will pray and believe in god and his Mitzvoth.",0091950
1207,On a Narrow Bridge,1985,"Adventure, Comedy, Fantasy",A Canadian/Israeli coproduction fantasy sexploitation comedyg by,0133793
1208,The Unorthodox,2018,Drama,"A middle class, modern day urban family drama revolving around the complicated relationship between a strong-willed girl and her good-hearted father who finds himself responsible for her upbringing after his wife's death.",8657696
1209,Don Juan of Galilee,2017,"Drama, Family","The life of the Yassif family becomes almost impossible when the father who is the city architect, is charged with taking bribes.",6725826
1210,On Air,1999,"Comedy, Drama, History",NA,0206457
1211,La provocation,1970,Drama,"Yoel, a meticulous historian leading a significant debate against holocaust deniers, discovers that his mother carries a false identity. A mystery about a man who is willing to risk everything to discover the truth.",0064849
1212,Death of a Poetess,2017,Drama,NA,7067390
1213,Electric Blanket,1994,Drama,NA,0114477
